time_s,x_mm,y_mm,z_mm,velocity_mms,acceleration_mms2
5.9421,5.1337,0.0000,-0.1575,0.9802,-0.9012
5.9635,5.1546,0.0000,-0.1575,0.9799,-0.0153
5.9848,5.1756,0.0000,-0.1575,0.9872,0.3423
6.0066,5.1966,0.0000,-0.1575,0.9620,-1.1586
6.0289,5.2179,0.0000,-0.1575,0.9514,-0.4721
6.0508,5.2397,0.0000,-0.1575,0.9982,2.1365
6.0722,5.2613,0.0000,-0.1575,1.0119,0.6423
6.0933,5.2824,0.0000,-0.1575,1.0008,-0.5255
6.1148,5.3032,0.0000,-0.1575,0.9656,-1.6348
6.1362,5.3243,0.0000,-0.1575,0.9874,1.0186
6.1578,5.3453,0.0000,-0.1575,0.9686,-0.8711
6.1794,5.3665,0.0000,-0.1575,0.9844,0.7353
6.2014,5.3878,0.0000,-0.1575,0.9677,-0.7610
6.2229,5.4093,0.0000,-0.1575,1.0014,1.5655
6.2445,5.4305,0.0000,-0.1575,0.9781,-1.0725
6.2669,5.4519,0.0000,-0.1575,0.9564,-0.9713
6.2886,5.4737,0.0000,-0.1575,1.0007,2.0308
6.3098,5.4952,0.0000,-0.1575,1.0175,0.7932
6.3310,5.5161,0.0000,-0.1575,0.9874,-1.4238
6.3520,5.5369,0.0000,-0.1575,0.9870,-0.0188
6.3733,5.5577,0.0000,-0.1575,0.9804,-0.3108
6.3953,5.5785,0.0000,-0.1575,0.9457,-1.5761
6.4167,5.5999,0.0000,-0.1575,0.9992,2.4924
6.4380,5.6211,0.0000,-0.1575,0.9944,-0.2251
6.4595,5.6421,0.0000,-0.1575,0.9763,-0.8423
6.4812,5.6631,0.0000,-0.1575,0.9691,-0.3309
6.5025,5.6845,0.0000,-0.1575,1.0024,1.5641
6.5240,5.7055,0.0000,-0.1575,0.9798,-1.0503
6.5458,5.7266,0.0000,-0.1575,0.9653,-0.6661
6.5675,5.7480,0.0000,-0.1575,0.9857,0.9428
6.5888,5.7694,0.0000,-0.1575,1.0012,0.7276
6.6100,5.7906,0.0000,-0.1575,1.0056,0.2038
6.6312,5.8112,0.0000,-0.1575,0.9736,-1.5065
6.6525,5.8320,0.0000,-0.1575,0.9746,0.0458
6.6739,5.8530,0.0000,-0.1575,0.9808,0.2905
6.6953,5.8740,0.0000,-0.1575,0.9849,0.1917
6.7166,5.8950,0.0000,-0.1575,0.9838,-0.0531
6.7382,5.9160,0.0000,-0.1575,0.9712,-0.5793
6.7599,5.9372,0.0000,-0.1575,0.9787,0.3468
6.7810,5.9585,0.0000,-0.1575,1.0042,1.2033
6.8025,5.9794,0.0000,-0.1575,0.9728,-1.4641
6.8237,6.0005,0.0000,-0.1575,0.9956,1.0726
6.8457,6.0214,0.0000,-0.1575,0.9512,-2.0225
6.8668,6.0428,0.0000,-0.1575,1.0164,3.0898
6.8883,6.0637,0.0000,-0.1575,0.9714,-2.0954
6.9099,6.0848,0.0000,-0.1575,0.9780,0.3044
6.9311,6.1059,0.0000,-0.1575,0.9961,0.8536
6.9522,6.1269,0.0000,-0.1575,0.9902,-0.2793
6.9738,6.1477,0.0000,-0.1575,0.9650,-1.1687
6.9955,6.1688,0.0000,-0.1575,0.9732,0.3822
7.0168,6.1902,0.0000,-0.1575,1.0028,1.3895
7.0384,6.2112,0.0000,-0.1575,0.9700,-1.5164
7.0598,6.2324,0.0000,-0.1575,0.9908,0.9714
7.0814,6.2534,0.0000,-0.1575,0.9748,-0.7420
7.1030,6.2747,0.0000,-0.1575,0.9855,0.4943
7.1250,6.2959,0.0000,-0.1575,0.9629,-1.0263
7.1466,6.3174,0.0000,-0.1575,0.9988,1.6690
7.1677,6.3387,0.0000,-0.1575,1.0048,0.2831
7.1897,6.3596,0.0000,-0.1575,0.9515,-2.4277
7.2118,6.3810,0.0000,-0.1575,0.9693,0.8043
7.2336,6.4027,0.0000,-0.1575,0.9955,1.2021
7.2550,6.4241,0.0000,-0.1575,1.0005,0.2347
7.2762,6.4454,0.0000,-0.1575,1.0052,0.2228
7.2970,6.4663,0.0000,-0.1575,1.0025,-0.1294
7.3187,6.4868,0.0000,-0.1575,0.9456,-2.6252
7.3403,6.5080,0.0000,-0.1575,0.9820,1.6845
7.3623,6.5292,0.0000,-0.1575,0.9643,-0.8038
7.3842,6.5507,0.0000,-0.1575,0.9806,0.7404
7.4057,6.5724,0.0000,-0.1575,1.0070,1.2281
7.4272,6.5935,0.0000,-0.1575,0.9859,-0.9825
