time_s,x_mm,y_mm,z_mm,velocity_mms,acceleration_mms2
6.2648,5.4051,0.0000,-0.1575,0.9517,-2.4001
6.2859,5.4264,0.0000,-0.1575,1.0085,2.6898
6.3073,5.4475,0.0000,-0.1575,0.9900,-0.8686
6.3285,5.4687,0.0000,-0.1575,0.9967,0.3147
6.3506,5.4897,0.0000,-0.1575,0.9498,-2.1140
6.3718,5.5110,0.0000,-0.1575,1.0037,2.5451
6.3930,5.5321,0.0000,-0.1575,0.9997,-0.1863
6.4146,5.5531,0.0000,-0.1575,0.9721,-1.2768
6.4364,5.5742,0.0000,-0.1575,0.9662,-0.2712
6.4578,5.5954,0.0000,-0.1575,0.9947,1.3367
6.4789,5.6166,0.0000,-0.1575,0.9968,0.1018
6.5004,5.6376,0.0000,-0.1575,0.9837,-0.6130
6.5216,5.6587,0.0000,-0.1575,0.9912,0.3517
6.5431,5.6797,0.0000,-0.1575,0.9762,-0.6943
6.5643,5.7007,0.0000,-0.1575,0.9932,0.7980
6.5862,5.7217,0.0000,-0.1575,0.9601,-1.5114
6.6074,5.7429,0.0000,-0.1575,0.9983,1.8029
6.6288,5.7639,0.0000,-0.1575,0.9825,-0.7403
6.6507,5.7849,0.0000,-0.1575,0.9580,-1.1128
6.6725,5.8062,0.0000,-0.1575,0.9756,0.8064
6.6946,5.8274,0.0000,-0.1575,0.9591,-0.7442
6.7167,5.8488,0.0000,-0.1575,0.9673,0.3736
6.7388,5.8703,0.0000,-0.1575,0.9754,0.3637
6.7606,5.8919,0.0000,-0.1575,0.9900,0.6697
6.7827,5.9134,0.0000,-0.1575,0.9727,-0.7794
6.8048,5.9350,0.0000,-0.1575,0.9767,0.1814
6.8265,5.9566,0.0000,-0.1575,0.9982,0.9932
6.8475,5.9782,0.0000,-0.1575,1.0228,1.1679
6.8692,5.9995,0.0000,-0.1575,0.9848,-1.7555
6.8913,6.0207,0.0000,-0.1575,0.9634,-0.9701
6.9125,6.0422,0.0000,-0.1575,1.0080,2.0991
6.9342,6.0635,0.0000,-0.1575,0.9793,-1.3215
6.9558,6.0847,0.0000,-0.1575,0.9875,0.3789
6.9771,6.1060,0.0000,-0.1575,0.9956,0.3813
6.9991,6.1272,0.0000,-0.1575,0.9632,-1.4768
7.0203,6.1485,0.0000,-0.1575,1.0048,1.9640
7.0424,6.1697,0.0000,-0.1575,0.9612,-1.9800
7.0641,6.1910,0.0000,-0.1575,0.9814,0.9329
7.0857,6.2123,0.0000,-0.1575,0.9894,0.3702
7.1072,6.2336,0.0000,-0.1575,0.9869,-0.1166
7.1290,6.2549,0.0000,-0.1575,0.9766,-0.4715
7.1506,6.2762,0.0000,-0.1575,0.9869,0.4738
7.1722,6.2974,0.0000,-0.1575,0.9866,-0.0137
7.1936,6.3187,0.0000,-0.1575,0.9889,0.1080
7.2155,6.3399,0.0000,-0.1575,0.9713,-0.8031
7.2367,6.3612,0.0000,-0.1575,1.0043,1.5560
7.2586,6.3823,0.0000,-0.1575,0.9651,-1.7918
7.2800,6.4036,0.0000,-0.1575,0.9955,1.4235
7.3014,6.4248,0.0000,-0.1575,0.9903,-0.2448
7.3228,6.4460,0.0000,-0.1575,0.9849,-0.2499
7.3448,6.4671,0.0000,-0.1575,0.9618,-1.0513
7.3662,6.4884,0.0000,-0.1575,0.9954,1.5724
7.3881,6.5096,0.0000,-0.1575,0.9686,-1.2259
7.4095,6.5309,0.0000,-0.1575,0.9948,1.2250
7.4307,6.5522,0.0000,-0.1575,1.0029,0.3831
7.4523,6.5733,0.0000,-0.1575,0.9829,-0.9279
7.4738,6.5944,0.0000,-0.1575,0.9804,-0.1167
7.4954,6.6156,0.0000,-0.1575,0.9756,-0.2211
7.5172,6.6368,0.0000,-0.1575,0.9756,-0.0013
7.5386,6.6580,0.0000,-0.1575,0.9892,0.6331
7.5605,6.6792,0.0000,-0.1575,0.9684,-0.9538
7.5820,6.7005,0.0000,-0.1575,0.9877,0.8962
7.6038,6.7217,0.0000,-0.1575,0.9773,-0.4762
7.6256,6.7430,0.0000,-0.1575,0.9773,-0.0013
7.6468,6.7643,0.0000,-0.1575,1.0042,1.2692
7.6682,6.7855,0.0000,-0.1575,0.9913,-0.6041
7.6894,6.8067,0.0000,-0.1575,0.9980,0.3150
7.7108,6.8277,0.0000,-0.1575,0.9825,-0.7243
7.7327,6.8489,0.0000,-0.1575,0.9660,-0.7531
7.7545,6.8701,0.0000,-0.1575,0.9712,0.2370
7.7758,6.8913,0.0000,-0.1575,0.9961,1.1690
7.7974,6.9125,0.0000,-0.1575,0.9831,-0.6033
7.8185,6.9336,0.0000,-0.1575,1.0018,0.8860
7.8398,6.9547,0.0000,-0.1575,0.9861,-0.7363
7.8615,6.9757,0.0000,-0.1575,0.9688,-0.7959
7.8833,6.9968,0.0000,-0.1575,0.9699,0.0485
7.9048,7.0180,0.0000,-0.1575,0.9877,0.8301
7.9269,7.0392,0.0000,-0.1575,0.9585,-1.3223
7.9488,7.0606,0.0000,-0.1575,0.9756,0.7817
7.9711,7.0820,0.0000,-0.1575,0.9602,-0.6908
7.9931,7.1036,0.0000,-0.1575,0.9816,0.9719
8.0148,7.1252,0.0000,-0.1575,0.9951,0.6204
8.0359,7.1466,0.0000,-0.1575,1.0150,0.9435
8.0577,7.1679,0.0000,-0.1575,0.9750,-1.8354
8.0792,7.1893,0.0000,-0.1575,0.9929,0.8308
8.1008,7.2105,0.0000,-0.1575,0.9855,-0.3422
8.1223,7.2318,0.0000,-0.1575,0.9903,0.2234
8.1436,7.2530,0.0000,-0.1575,0.9967,0.3003
8.1649,7.2741,0.0000,-0.1575,0.9883,-0.3917
8.1869,7.2952,0.0000,-0.1575,0.9599,-1.2931
8.2084,7.3164,0.0000,-0.1575,0.9872,1.2672
8.2302,7.3377,0.0000,-0.1575,0.9759,-0.5168
8.2518,7.3589,0.0000,-0.1575,0.9827,0.3140
