time_s,x_mm,y_mm,z_mm,velocity_mms,acceleration_mms2
17.6266,0.6385,-0.3831,-2.9110,0.7849,0.1415
17.6483,0.6530,-0.3918,-2.9110,0.7790,-0.2705
17.6699,0.6676,-0.4006,-2.9110,0.7862,0.3314
17.6911,0.6821,-0.4093,-2.9110,0.7966,0.4906
17.7125,0.6966,-0.4180,-2.9110,0.7913,-0.2478
17.7349,0.7111,-0.4266,-2.9110,0.7536,-1.6868
17.7560,0.7257,-0.4354,-2.9110,0.8093,2.6346
17.7775,0.7402,-0.4441,-2.9110,0.7876,-1.0103
17.7987,0.7548,-0.4529,-2.9110,0.7980,0.4911
17.8202,0.7692,-0.4615,-2.9110,0.7836,-0.6705
17.8414,0.7837,-0.4702,-2.9110,0.7969,0.6272
17.8627,0.7981,-0.4789,-2.9110,0.7907,-0.2910
17.8840,0.8125,-0.4875,-2.9110,0.7871,-0.1703
17.9054,0.8269,-0.4962,-2.9110,0.7861,-0.0429
17.9268,0.8413,-0.5048,-2.9110,0.7853,-0.0386
17.9491,0.8557,-0.5135,-2.9110,0.7540,-1.4043
17.9705,0.8703,-0.5222,-2.9110,0.7951,1.9186
17.9924,0.8849,-0.5309,-2.9110,0.7747,-0.9317
18.0139,0.8995,-0.5397,-2.9110,0.7911,0.7603
18.0356,0.9141,-0.5485,-2.9110,0.7875,-0.1668
18.0570,0.9287,-0.5572,-2.9110,0.7932,0.2683
18.0787,0.9432,-0.5660,-2.9110,0.7825,-0.4952
18.1007,0.9578,-0.5747,-2.9110,0.7733,-0.4191
18.1228,0.9725,-0.5835,-2.9110,0.7735,0.0125
18.1444,0.9872,-0.5923,-2.9110,0.7913,0.8208
18.1660,1.0019,-0.6011,-2.9110,0.7945,0.1448
18.1878,1.0166,-0.6099,-2.9110,0.7864,-0.3713
18.2094,1.0312,-0.6187,-2.9110,0.7917,0.2448
18.2305,1.0459,-0.6275,-2.9110,0.8079,0.7695
18.2521,1.0604,-0.6362,-2.9110,0.7850,-1.0636
18.2737,1.0749,-0.6449,-2.9110,0.7853,0.0150
18.2957,1.0894,-0.6537,-2.9110,0.7698,-0.7068
